Text,Label
"Actually, it isn't. It is complex and complicated. It requires diligent study of difficult concepts. But when you grasp the basics, it does become evident. But most creationists aren't willing to put in the effort.",0
"And then there's this:Alarm at routine patrols by armed police - Crime, UK - The Independent",0
"Hi jitobear. I am also pro-choice. This comment jumped out at me, though. Do you think it's seen as awful do to cultural conditioning? Could this have it wrong? There is no scientific basis that it's a human person, at the stage of development when the vast majority of abortions occur. I worry that by suggesting it's so negative, it can't help but be a stigma on the woman who chooses to abort her pregnancy. No woman should feel the need to apologize in relation to abortion, which is just about control over one's own body.",0
"And people say I make strawman arguments.Simply put, not enough to justify your ""concerns"".",0
"The meticulously preserved, unchanging 66 Books of the Bible aren't compelling?",0
"but it is what section 32 of Indiana constitution Section 32. Arms--Right to bear. The people shall have a right to bear arms, for the defense of themselves and the State.",0
"I think what Steeeve is noting is that one of the central tenets of Catholicism is ecclesiastical authority. This isn't like disagreeing on the color of the choir robes. If you don't recognize the authority of the Pope, then basically you aren't really Catholic.",0
".... i can make up one just as prophetic emoticonXAngel. ""The sky is black, the shadows powerful,God's domain judged by the unseen""Obviously this a prophetic for 26th dimensional superstring theory and how it governors the universe's physical properties in unforseen ways. Don't you see it? It's quite obvious! To the RATIONAL world, that is completely absurd, just like your analysis of how the scriptures work in your opninion.",0
"And once it has begun, which would you rather have?",0
"Well, I did say I was being nit-picky: all I was objecting to was the way the original wording suggested that the change was occurring in order to avoid competition. Assuming it was due to selection, the competition from the larger birds was the putative agent of that selection.(Incidentally, I suspect we live on the same side of the Atlantic.)",0
